encoder,model,base_c,optimizer,batch_size,lr,loss_type,focal_alpha,focal_gamma,use_scheduler,scheduler_type,warmup_epochs,target_param,param_value,epoch,train_loss,val_iou,val_dice
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,10,0.0873,0.7571,0.8518
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,11,0.0813,0.7693,0.8584
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,12,0.0854,0.613,0.738
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,13,0.0772,0.7735,0.8615
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,14,0.0738,0.7462,0.8445
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,15,0.0674,0.7447,0.8434
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,16,0.0626,0.7603,0.8508
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,17,0.0595,0.7387,0.8341
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,18,0.0555,0.7482,0.8416
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,19,0.0584,0.7494,0.8437
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,20,0.0563,0.7386,0.8356
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,21,0.0518,0.7743,0.8625
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,22,0.0486,0.7684,0.8575
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,23,0.0487,0.7574,0.8511
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,24,0.044,0.7776,0.8644
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,25,0.0411,0.7611,0.8527
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,26,0.0406,0.7734,0.8608
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,27,0.0426,0.7795,0.8651
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,28,0.0415,0.7653,0.8554
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,29,0.0386,0.7697,0.8588
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,30,0.0349,0.7563,0.8495
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,31,0.0316,0.774,0.8614
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,32,0.0315,0.7763,0.8621
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,33,0.0315,0.7716,0.8594
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,34,0.0291,0.7719,0.8588
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,35,0.0284,0.7764,0.863
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,36,0.0274,0.7744,0.8615
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,37,0.0266,0.7706,0.8589
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,38,0.0246,0.7732,0.8604
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,39,0.0241,0.7755,0.8623
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,40,0.0237,0.7745,0.8614
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,41,0.0232,0.7737,0.8608
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,42,0.0228,0.7721,0.8601
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,43,0.0223,0.7731,0.8605
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,44,0.021,0.7734,0.8605
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,45,0.0204,0.7744,0.8614
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,46,0.0204,0.7713,0.8596
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,47,0.0204,0.7676,0.857
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,48,0.0195,0.7699,0.8581
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,49,0.0205,0.7719,0.8599
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,50,0.0191,0.7685,0.8578
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,51,0.018,0.7725,0.8602
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,52,0.0172,0.7713,0.8595
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,53,0.017,0.766,0.8561
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,54,0.0182,0.7729,0.8605
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,55,0.0176,0.7714,0.8595
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,56,0.0174,0.773,0.861
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,57,0.0171,0.7696,0.8587
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,58,0.0164,0.7758,0.8629
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,59,0.0153,0.7749,0.8621
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,60,0.0155,0.774,0.8618
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,61,0.0147,0.773,0.8613
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,62,0.0143,0.7757,0.8629
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,63,0.0145,0.7729,0.861
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,64,0.0142,0.7719,0.8604
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,65,0.0137,0.7739,0.862
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,66,0.0127,0.7748,0.8625
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,67,0.0128,0.7736,0.8617
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,68,0.0124,0.7752,0.8625
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,69,0.0129,0.7735,0.8617
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,70,0.0123,0.7757,0.8631
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,71,0.0119,0.772,0.8609
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,72,0.0115,0.7714,0.8604
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,73,0.0124,0.7732,0.8614
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,74,0.0118,0.7728,0.8613
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,75,0.0117,0.7724,0.861
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,76,0.0114,0.774,0.8617
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,77,0.0114,0.775,0.8623
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,78,0.0118,0.7719,0.8604
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,79,0.0125,0.769,0.8582
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,80,0.0119,0.7661,0.856
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,81,0.0111,0.7629,0.8541
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,82,0.0107,0.7702,0.8593
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,83,0.0105,0.771,0.8597
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,84,0.0104,0.7715,0.8602
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,85,0.0109,0.7726,0.8609
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,86,0.0102,0.7731,0.8608
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,87,0.0101,0.7724,0.8607
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,88,0.0109,0.7734,0.8612
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,89,0.0106,0.7727,0.8608
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,90,0.0103,0.773,0.861
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,91,0.0097,0.7721,0.8604
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,92,0.0101,0.7698,0.8592
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,93,0.01,0.7724,0.8607
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,94,0.0101,0.7697,0.8591
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,95,0.0099,0.772,0.8604
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,96,0.0098,0.7738,0.8615
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,97,0.0097,0.7711,0.8599
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,98,0.0098,0.7688,0.8581
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,99,0.0103,0.7721,0.8602
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,100,100,0.0098,0.7713,0.86
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,1,0.2175,0.5013,0.6445
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,2,0.1605,0.7371,0.8358
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,3,0.1437,0.7089,0.8134
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,4,0.1351,0.7372,0.834
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,5,0.1255,0.7399,0.8397
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,6,0.1093,0.7293,0.831
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,7,0.1122,0.6922,0.8037
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,8,0.1006,0.7157,0.817
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,9,0.0897,0.7333,0.8312
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,10,0.0869,0.7234,0.8261
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,11,0.0821,0.6917,0.8015
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,12,0.075,0.7647,0.8545
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,13,0.0849,0.7092,0.8176
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,14,0.0708,0.7098,0.816
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,15,0.0673,0.7266,0.8289
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,16,0.0611,0.7076,0.815
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,17,0.0577,0.7478,0.8446
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,18,0.0544,0.734,0.833
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,19,0.0582,0.731,0.8329
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,20,0.0544,0.7604,0.8546
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,21,0.0501,0.7687,0.8597
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,22,0.0466,0.7698,0.8605
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,23,0.0457,0.7643,0.8563
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,24,0.0425,0.7584,0.8522
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,25,0.0415,0.7809,0.8671
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,26,0.0372,0.7607,0.8549
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,27,0.0389,0.7631,0.8552
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,28,0.0418,0.7595,0.8537
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,29,0.0392,0.7649,0.8571
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,30,0.0359,0.7706,0.8605
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,31,0.0338,0.7624,0.8554
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,32,0.0315,0.7699,0.8607
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,33,0.0305,0.7685,0.8597
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,34,0.0288,0.7708,0.8608
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,35,0.0291,0.7665,0.8579
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,36,0.0313,0.7419,0.8407
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,37,0.0288,0.7561,0.8515
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,38,0.0264,0.7372,0.8391
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,39,0.0258,0.7554,0.8509
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,40,0.0245,0.7312,0.8339
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,41,0.0231,0.7342,0.8357
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,42,0.0234,0.7309,0.834
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,43,0.0226,0.7484,0.846
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,44,0.0227,0.7336,0.8331
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,45,0.0211,0.7423,0.8411
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,46,0.0208,0.7461,0.8448
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,47,0.0224,0.7331,0.8351
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,48,0.0207,0.7415,0.8415
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,49,0.0196,0.7477,0.8459
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,50,0.0191,0.7426,0.8419
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,51,0.018,0.7424,0.8425
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,52,0.0173,0.7487,0.8467
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,53,0.0169,0.7351,0.8368
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,54,0.017,0.7511,0.8478
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,55,0.0167,0.7471,0.8454
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,56,0.016,0.7416,0.8414
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,57,0.016,0.7559,0.8506
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,58,0.0155,0.7478,0.8454
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,59,0.0157,0.753,0.8487
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,60,0.015,0.7474,0.8453
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,61,0.0144,0.7471,0.845
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,62,0.0135,0.7449,0.8438
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,63,0.014,0.7426,0.8424
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,64,0.0145,0.7495,0.8465
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,65,0.0137,0.746,0.8444
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,66,0.0132,0.747,0.8453
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,67,0.0131,0.7532,0.8491
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,68,0.0132,0.7566,0.851
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,69,0.0129,0.7557,0.8507
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,70,0.0125,0.7501,0.847
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,71,0.0122,0.7492,0.8458
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,72,0.0122,0.722,0.8261
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,73,0.0124,0.7409,0.8402
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,74,0.0127,0.7377,0.8383
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,75,0.0158,0.6442,0.7586
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,76,0.0224,0.7052,0.8121
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,77,0.0194,0.675,0.7939
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,78,0.0211,0.6601,0.7739
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,79,0.0167,0.7159,0.8199
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,80,0.0132,0.7532,0.8472
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,81,0.0121,0.7515,0.8449
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,82,0.0125,0.7535,0.8471
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,83,0.0115,0.74,0.837
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,84,0.0116,0.7522,0.8463
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,85,0.0116,0.7479,0.8427
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,86,0.0109,0.7546,0.8491
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,87,0.0105,0.7482,0.8432
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,88,0.0105,0.7339,0.8328
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,89,0.01,0.7498,0.8442
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,90,0.0101,0.7433,0.839
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,91,0.01,0.7322,0.8309
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,92,0.01,0.7364,0.8346
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,93,0.0094,0.7435,0.8406
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,94,0.0093,0.7345,0.8324
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,95,0.01,0.7307,0.8299
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,96,0.0094,0.7281,0.8277
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,97,0.0096,0.7253,0.8253
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,98,0.009,0.7257,0.8258
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,99,0.0094,0.7233,0.8234
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,100,0.0092,0.7251,0.8257
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,101,0.009,0.7286,0.828
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,102,0.0089,0.7349,0.8334
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,103,0.0089,0.7455,0.8407
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,104,0.0088,0.7355,0.833
resnet50,unet_resnet50,96,adamw,8,0.0003,focal_dice,0.25,2.0,True,cosine,5,epochs,120,105,0.0084,0.7357,0.8333
