encoder,model,base_c,optimizer,batch_size,lr,loss_type,focal_alpha,focal_gamma,use_scheduler,scheduler_type,warmup_epochs,target_param,param_value,epoch,train_loss,val_iou,val_dice
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,13,0.1364,0.709,0.8162
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,14,0.133,0.7507,0.8459
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,15,0.1299,0.7314,0.8298
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,16,0.1257,0.7381,0.8385
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,17,0.1197,0.7336,0.8336
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,18,0.1141,0.7657,0.8559
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,19,0.1119,0.753,0.848
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,20,0.1072,0.7287,0.827
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,21,0.1063,0.751,0.8439
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,22,0.1017,0.7492,0.8445
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,23,0.0991,0.7535,0.8477
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,24,0.0963,0.6996,0.8034
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,25,0.0957,0.7417,0.8382
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,26,0.0907,0.7483,0.8448
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,27,0.0911,0.7353,0.834
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,28,0.0879,0.7475,0.8433
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,29,0.0855,0.7289,0.8293
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,30,0.0859,0.7308,0.831
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,31,0.082,0.7455,0.8412
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,32,0.0794,0.6996,0.8099
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,33,0.0799,0.7337,0.8333
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,34,0.0781,0.6992,0.8028
efficientnet_b1,unet_efficientnet_b1,96,adam,4,0.0002,focal_dice,0.25,2.0,True,cosine,5,epochs,60,35,0.0789,0.742,0.8392
